monthly_revenue,loanAmt,businessHistory,industry,zipCode,hasProperty,otherLoan,cash,directorAge,taxReturn,isDefault 
7287,39067,1,ArtsAndRecreation,7817,1,1,2010,35,14654,1
14012,64481,1,ServicesSectors,1518,1,1,-458,63,9879,1
7033,23704,1,ServicesSectors,2157,1,0,5746,49,14471,1
6186,90676,1,PublicAdministrationAndSafety,2941,0,1,2374,58,12036,1
7157,88595,2,EducationAndTraining,2374,1,1,2407,52,5040,1
10022,62875,2,AccommodationAndFoodServices,2960,1,1,-13,37,1747,1
13318,19899,2,Construction,2756,0,0,770,52,3477,1
2336,20010,1,AccommodationAndFoodServices,0980,0,1,559,60,12776,1
10776,87388,2,PublicAdministrationAndSafety,2755,1,1,9104,53,11756,1
3116,18241,1,ServicesSectors,4497,0,1,6903,44,12654,1
7380,28914,2,EducationAndTraining,1661,0,0,3980,52,14486,1
12307,9122,1,PublicAdministrationAndSafety,2937,0,0,8549,39,7246,1
4461,67685,1,InformationMediaAndTelecommunications,2867,1,1,7734,42,3599,1
14329,42066,1,AgricultureForestryAndFishing,2529,1,1,8391,41,7210,1
8668,29812,1,Construction,2992,0,0,1049,37,9631,1
12024,76945,1,Manufacturing,2679,0,1,5082,54,4245,1
13122,18131,1,RentalHiringAndTrade,2581,0,0,8477,39,4380,1
9943,8774,2,ProfessionalScientificAndTechnicalServices,2973,0,0,7209,47,3480,1
1364,97768,2,Manufacturing,2124,1,0,53,43,9581,1
8416,65454,2,Manufacturing,2663,0,1,4628,64,12717,1
6587,44836,2,WholesaleTrade,2627,1,0,378,50,7109,1
1209,13527,2,PublicAdministrationAndSafety,2619,0,0,8401,46,7273,1
3463,13840,2,Manufacturing,2686,1,0,3707,57,3703,1
13688,60845,2,RetailTrade,2964,1,0,7651,39,1827,1
12353,9521,2,PublicAdministrationAndSafety,2981,0,1,6484,41,14677,1
2617,8487,2,InformationMediaAndTelecommunications,0923,1,1,7925,38,3275,1
7601,21359,1,RetailTrade,2810,0,1,4706,50,1952,1
10709,92895,2,Construction,2667,0,0,396,63,5366,1
9857,60827,1,ElectricityGasWaterAndWasteServices,0231,1,1,3602,51,12730,1
8295,26511,1,Construction,2622,0,0,7487,48,4088,1
13934,98399,2,ProfessionalScientificAndTechnicalServices,2619,1,0,6558,50,9917,1
13226,39798,2,PublicAdministrationAndSafety,2613,0,1,4582,50,1601,1
3304,18348,1,EducationAndTraining,2996,1,1,4033,44,14265,1
1090,32743,1,ArtsAndRecreation,5158,1,0,3613,49,13709,1
9187,58406,2,ServicesSectors,5841,0,1,3771,45,5396,1
1309,43331,1,ServicesSectors,2944,0,1,4075,40,10274,1
8886,38400,2,ElectricityGasWaterAndWasteServices,2623,1,0,6978,52,7890,1
4372,26388,1,InformationMediaAndTelecommunications,1751,1,1,5071,64,7745,1
7087,10221,2,"Transport,PostalAndWarehousing",2991,0,1,4906,47,13358,1
10850,8257,1,InformationMediaAndTelecommunications,1409,0,0,3305,41,11294,1
9830,10957,1,AccommodationAndFoodServices,2456,0,1,9728,62,8340,1
9701,46129,2,WholesaleTrade,0858,1,0,6424,56,8886,1
4781,71733,2,PublicAdministrationAndSafety,2903,1,1,3665,43,8433,1
2744,24116,2,EducationAndTraining,2043,0,0,5790,46,12937,1
3997,79909,2,HealthCareAndSocialAssistance,2667,0,1,2458,59,6970,1
14769,76001,2,EducationAndTraining,2953,0,0,4729,49,2760,1
14009,70525,2,OtherServices,2886,1,0,5336,54,4041,1
6020,33197,2,HealthCareAndSocialAssistance,2927,0,1,-713,43,5561,1
9341,64272,2,ProfessionalScientificAndTechnicalServices,7043,1,1,8194,38,9010,1
6253,64763,2,Construction,2950,0,1,8509,36,1786,1
7739,42852,2,WholesaleTrade,2639,1,1,2287,45,13239,1
14388,28836,1,ElectricityGasWaterAndWasteServices,2945,0,0,74,37,7526,1
4609,95462,2,InformationMediaAndTelecommunications,1439,1,0,-791,58,4311,1
5193,22539,2,ServicesSectors,2976,1,1,244,46,12192,1
8916,58045,1,AgricultureForestryAndFishing,2615,0,1,6971,54,2549,1
13392,32768,2,RetailTrade,2648,1,0,2600,55,9550,1
7251,48353,2,ProfessionalScientificAndTechnicalServices,2503,0,1,5913,56,8734,1
1800,41430,2,InformationMediaAndTelecommunications,7551,0,1,9030,40,10558,1
4723,10789,2,RetailTrade,2629,1,0,2537,58,10668,1
6749,72286,1,OtherServices,2038,1,1,2815,58,6194,1
5162,88124,2,ElectricityGasWaterAndWasteServices,3692,1,1,7231,52,8355,1
10477,89937,2,AgricultureForestryAndFishing,2293,0,1,7193,36,3664,1
8316,10757,2,RentalHiringAndTrade,2724,1,1,-327,45,8488,1
8398,69427,2,Manufacturing,2974,0,0,1721,43,13688,1
6075,32976,1,EducationAndTraining,0993,1,1,5461,44,5252,1
4320,72492,1,Manufacturing,2984,1,1,8217,63,10728,1
4317,8737,1,EducationAndTraining,2888,0,0,7380,51,3357,1
9943,58969,2,ServicesSectors,2645,0,1,178,62,6121,1
2136,84306,1,AgricultureForestryAndFishing,2726,0,0,9384,52,11953,1
2051,49773,1,"Transport,PostalAndWarehousing",0222,0,1,4983,44,4480,1
14079,81481,1,AccommodationAndFoodServices,2908,0,1,-804,56,7213,1
6863,42771,1,WholesaleTrade,2180,0,1,4508,52,6060,1
9694,96091,2,EducationAndTraining,7484,1,1,3612,43,13863,1
4965,56987,1,EducationAndTraining,2920,1,1,3864,40,1366,1
5725,16637,1,AccommodationAndFoodServices,2619,1,0,6115,46,5636,1
6383,76561,2,ArtsAndRecreation,2769,0,0,2234,41,13056,1
10067,81310,2,ServicesSectors,1200,0,0,4739,43,12273,1
2541,14310,1,HealthCareAndSocialAssistance,2676,1,1,8004,60,11059,1
14988,80814,1,WholesaleTrade,2960,1,1,5110,48,13349,1
13788,12351,1,ProfessionalScientificAndTechnicalServices,2600,0,1,2964,63,7282,1
12105,88941,2,Manufacturing,2592,1,0,2529,59,7359,1
6904,72221,1,ServicesSectors,2648,0,1,8116,35,13844,1
9590,95618,2,ProfessionalScientificAndTechnicalServices,2676,0,1,2333,40,1828,1
3545,24412,2,RetailTrade,0812,1,0,1224,46,12547,1
13406,58850,1,WholesaleTrade,2960,1,0,5200,64,3189,1
13695,58458,1,ArtsAndRecreation,2361,0,0,2642,37,4146,1
11255,76711,2,ArtsAndRecreation,3464,0,1,2911,52,12318,1
5136,6326,1,RentalHiringAndTrade,2932,1,0,3140,48,8431,1
3747,77747,1,ElectricityGasWaterAndWasteServices,2619,1,1,2740,47,13399,1
2965,44301,2,WholesaleTrade,2639,0,1,7860,53,7504,1
3384,26242,2,AgricultureForestryAndFishing,0292,1,1,2405,38,14751,1
1810,97650,2,Manufacturing,0935,1,0,933,59,14333,1
14608,76199,1,HealthCareAndSocialAssistance,6148,1,0,1579,40,11569,1
14272,38474,1,EducationAndTraining,4381,0,0,1811,38,13861,1
5852,72727,2,OtherServices,2621,1,1,9643,53,13336,1
6906,56872,2,Construction,2920,0,1,1431,51,9071,1
1640,42200,2,Construction,7397,1,1,8355,44,5444,1
11202,70972,1,PublicAdministrationAndSafety,2557,0,0,8479,41,5822,1
13001,21633,1,HealthCareAndSocialAssistance,2577,1,1,4156,44,14534,1
12065,8311,2,ProfessionalScientificAndTechnicalServices,2988,0,1,953,58,5990,1
2435,72795,1,ServicesSectors,2195,0,1,5218,57,10196,1
9958,51516,2,HealthCareAndSocialAssistance,2425,1,1,6905,63,11132,1
6121,73072,1,OtherServices,2967,1,0,3075,51,7566,1
10566,61509,2,WholesaleTrade,7605,1,0,-440,48,11136,1
13971,53571,2,AccommodationAndFoodServices,2987,0,1,3294,53,10720,1
10407,91220,2,HealthCareAndSocialAssistance,2606,1,1,7667,63,9986,1
3676,53509,2,AccommodationAndFoodServices,2915,1,0,1414,62,12430,1
4376,33112,2,HealthCareAndSocialAssistance,0811,1,0,9396,64,1114,1
5495,92456,2,Manufacturing,6324,1,1,3850,46,1921,1
8068,30581,1,OtherServices,2943,1,0,1393,38,9579,1
6527,11797,1,EducationAndTraining,2286,0,1,8000,44,7335,1
10552,98553,1,ProfessionalScientificAndTechnicalServices,2930,0,0,-473,35,9799,1
6726,58083,2,ElectricityGasWaterAndWasteServices,2610,0,1,9734,36,5136,1
12735,22336,1,WholesaleTrade,2966,1,0,7263,53,2557,1
13711,59071,2,Manufacturing,2920,0,0,7890,49,3159,1
10777,89093,2,RentalHiringAndTrade,2674,0,0,9069,53,7749,1
5591,23595,1,RentalHiringAndTrade,2682,0,0,5222,53,8723,1
13214,49609,1,RentalHiringAndTrade,2772,1,0,3698,53,10821,1
9747,51486,2,RentalHiringAndTrade,2900,0,0,4661,46,3418,1
12912,41661,2,"Transport,PostalAndWarehousing",2996,1,0,2274,48,9765,1
7948,86550,1,Manufacturing,3853,1,1,6392,37,6800,1
6357,38414,2,ArtsAndRecreation,2694,1,0,347,56,11694,1
4902,80771,2,AgricultureForestryAndFishing,2656,1,1,9230,48,11059,1
5104,77901,2,HealthCareAndSocialAssistance,2697,1,1,2407,37,12240,1
5664,50634,1,Manufacturing,2908,0,0,7233,36,6876,1
3252,20521,1,WholesaleTrade,2647,1,1,8173,63,12191,1
9802,80006,2,ServicesSectors,7555,1,0,1428,54,6829,1
8885,7126,2,RetailTrade,2909,1,1,-319,41,6706,1
9198,78500,2,ServicesSectors,2960,0,1,8653,42,10485,1
8220,44791,2,RetailTrade,2546,1,0,7307,49,4616,1
1469,15923,1,ElectricityGasWaterAndWasteServices,0962,1,0,9153,64,10569,1
13516,16399,2,ArtsAndRecreation,2674,1,1,5476,38,7345,1
1386,39648,1,Construction,2933,1,0,2589,36,13804,1
13179,52116,2,RetailTrade,7922,0,1,8337,45,4892,1
3703,75806,1,"Transport,PostalAndWarehousing",2692,1,0,9868,35,1625,1
4139,45150,2,ProfessionalScientificAndTechnicalServices,2985,0,1,8123,40,13208,1
11852,6548,2,ServicesSectors,2920,0,0,395,40,11675,1
12931,24221,1,Manufacturing,6244,0,1,8253,53,11482,1
4401,15670,2,ArtsAndRecreation,2997,1,0,1994,42,10335,1
4280,28295,2,AgricultureForestryAndFishing,2306,1,0,-821,35,8399,1
13000,27139,1,ServicesSectors,2689,0,1,8723,58,12873,1
12008,36863,1,RetailTrade,2680,1,0,3766,63,1662,1
8705,45795,2,HealthCareAndSocialAssistance,2899,1,0,6270,50,13294,1
4703,29144,2,RentalHiringAndTrade,2682,1,0,4269,55,14453,1
13718,38086,1,PublicAdministrationAndSafety,2911,0,1,4569,40,2120,1
5776,82130,2,WholesaleTrade,2998,1,1,2767,37,14683,1
7685,58779,2,PublicAdministrationAndSafety,2973,0,0,1112,55,5505,1
11058,49004,1,WholesaleTrade,2698,0,0,6389,45,10788,1
7430,61755,1,Construction,2616,1,0,8789,38,7990,1
12157,81979,1,OtherServices,2408,0,1,3796,52,1002,1
6102,46567,2,AccommodationAndFoodServices,2931,1,0,5336,60,11901,1
10632,52792,2,InformationMediaAndTelecommunications,5308,1,1,6642,63,2221,1
8249,66971,1,"Transport,PostalAndWarehousing",4336,0,1,1825,42,1766,1
6926,88494,1,AgricultureForestryAndFishing,2695,1,0,8053,50,10525,1
4721,92679,1,AgricultureForestryAndFishing,2633,1,0,9205,50,7859,1
8118,72054,2,AccommodationAndFoodServices,2929,1,0,8551,53,10395,1
6886,48083,2,OtherServices,2935,0,0,3418,42,4466,1
9782,61089,1,AgricultureForestryAndFishing,2906,0,0,6682,62,12008,1
2393,32246,2,ServicesSectors,2464,0,0,-369,37,13455,1
9232,27088,2,PublicAdministrationAndSafety,2920,1,1,651,38,8472,1
8659,50851,2,RentalHiringAndTrade,5613,0,1,618,62,6576,1
11952,60900,2,ElectricityGasWaterAndWasteServices,1229,1,1,2164,54,1792,1
9013,5960,2,PublicAdministrationAndSafety,2920,1,1,3418,51,6335,1
1980,11204,2,ElectricityGasWaterAndWasteServices,2684,0,0,3355,37,9753,1
14396,36089,2,RentalHiringAndTrade,2971,1,1,643,44,13501,1
2796,29873,1,EducationAndTraining,2987,1,1,4184,49,3623,1
3702,38921,1,RentalHiringAndTrade,2681,1,0,7147,63,12514,1
1515,49357,2,AccommodationAndFoodServices,2824,1,1,1294,42,7531,1
13039,40955,2,"Transport,PostalAndWarehousing",4593,0,1,3514,43,9578,1
12910,24191,2,PublicAdministrationAndSafety,2594,1,1,6906,49,3062,1
10462,89271,2,Construction,2746,0,1,3076,37,10685,1
5647,99415,1,AccommodationAndFoodServices,2924,0,1,4554,63,7739,1
3004,54548,2,ArtsAndRecreation,2121,0,1,7181,39,11328,1
9227,5547,1,AccommodationAndFoodServices,2929,1,0,1460,53,2059,1
12446,50209,2,ElectricityGasWaterAndWasteServices,2605,1,1,1813,48,14830,1
2108,36558,1,PublicAdministrationAndSafety,2655,1,1,5041,60,6204,1
12725,18673,2,AccommodationAndFoodServices,2656,1,0,2385,59,12719,1
8366,89055,2,AccommodationAndFoodServices,2675,1,0,4302,57,7275,1
6590,93765,1,ProfessionalScientificAndTechnicalServices,2991,1,0,8034,40,9990,1
14039,98389,2,EducationAndTraining,2063,0,1,3922,58,8507,1
11423,86121,2,HealthCareAndSocialAssistance,2565,0,1,7143,44,10744,1
8160,34174,1,AccommodationAndFoodServices,3239,1,1,6365,35,8931,1
12345,28322,1,ArtsAndRecreation,2852,1,1,1759,54,6895,1
7864,56016,1,RetailTrade,2901,0,0,4459,50,12475,1
5857,27571,2,HealthCareAndSocialAssistance,2471,1,1,3320,42,1206,1
4258,44165,2,InformationMediaAndTelecommunications,5847,0,0,1970,51,7434,1
14167,13171,1,ProfessionalScientificAndTechnicalServices,2920,1,0,2829,52,14816,1
5681,21734,2,RetailTrade,2675,1,0,-302,50,9548,1
14004,32713,2,AccommodationAndFoodServices,0805,0,0,8850,44,5522,1
13471,75774,1,WholesaleTrade,2629,1,0,2929,52,14674,1
14507,26734,1,RetailTrade,2668,1,1,4285,52,7775,1
3641,73025,1,InformationMediaAndTelecommunications,2654,0,1,4804,53,14311,1
5520,78646,2,ProfessionalScientificAndTechnicalServices,9162,0,1,9726,41,1503,1
12955,67156,1,Manufacturing,1532,1,0,1148,40,14544,1
10296,43826,2,ProfessionalScientificAndTechnicalServices,2668,1,0,2068,52,12434,1
2201,22591,1,InformationMediaAndTelecommunications,2915,0,0,-545,35,4563,1
7369,93989,1,AgricultureForestryAndFishing,2944,1,1,9524,36,13040,1
6198,8555,2,RentalHiringAndTrade,2079,1,1,-91,52,2240,1
2550,77370,1,ProfessionalScientificAndTechnicalServices,2918,0,1,9609,35,5823,1
14866,33260,1,AccommodationAndFoodServices,6780,1,1,6464,38,12057,1
6537,29881,2,InformationMediaAndTelecommunications,3825,1,1,8294,58,8938,1
13472,72940,2,RetailTrade,2726,0,0,1020,39,4225,1
4467,13241,1,InformationMediaAndTelecommunications,2937,1,0,8361,46,1396,1
6092,89849,2,ProfessionalScientificAndTechnicalServices,2972,0,0,4734,51,6738,1
6709,46015,2,OtherServices,4483,1,0,9264,37,14409,1
11159,35315,1,ElectricityGasWaterAndWasteServices,6385,0,0,22,60,2410,1
14816,70992,1,OtherServices,2620,0,0,6506,54,12783,1
9409,47988,1,ArtsAndRecreation,0824,1,0,8990,47,4603,1
3294,92187,2,ArtsAndRecreation,3494,1,0,4963,63,1077,1
2822,96193,2,RetailTrade,2995,0,1,-804,39,8651,1
6418,69455,1,WholesaleTrade,2919,0,0,7891,63,2503,1
9292,30191,2,AccommodationAndFoodServices,2649,0,1,8405,35,10030,1
14721,47123,2,ElectricityGasWaterAndWasteServices,2941,0,1,5862,40,11137,1
14207,29535,1,InformationMediaAndTelecommunications,2619,1,0,9149,36,3454,1
4030,82299,2,ServicesSectors,2480,0,1,3534,38,8456,1
6897,93309,1,EducationAndTraining,2392,1,0,5605,62,11453,1
1690,48914,2,AccommodationAndFoodServices,7983,0,0,7042,39,10878,1
5620,89731,2,Construction,7961,0,0,-112,62,7451,1
10405,60473,1,Construction,2908,0,0,6514,49,3855,1
13744,49750,1,ElectricityGasWaterAndWasteServices,9469,0,1,4065,49,4987,1
11785,32937,1,HealthCareAndSocialAssistance,2953,0,1,2629,61,10764,1
7277,72300,2,AgricultureForestryAndFishing,1840,0,1,1947,53,1171,1
12850,60767,2,ProfessionalScientificAndTechnicalServices,2602,1,1,3670,55,14645,1
13533,78185,2,InformationMediaAndTelecommunications,2619,1,0,5792,38,12697,1
13119,42826,2,RentalHiringAndTrade,2648,1,0,3706,59,5646,1
7539,68678,1,PublicAdministrationAndSafety,2929,1,0,1195,44,4475,1
12092,84477,2,Manufacturing,2946,0,0,7023,61,4126,1
10886,59759,1,"Transport,PostalAndWarehousing",4752,1,0,5918,53,14726,1
4425,25288,2,RentalHiringAndTrade,4327,0,0,96,38,2753,1
12060,8693,1,WholesaleTrade,2598,0,0,2828,60,4779,1
13124,53269,1,AgricultureForestryAndFishing,2983,0,0,6638,50,4851,1
11640,44702,2,ArtsAndRecreation,2294,1,1,2742,48,6676,1
7686,95685,1,AgricultureForestryAndFishing,2928,0,0,-791,63,9559,1
5600,22638,2,OtherServices,2989,1,0,-469,48,3545,1
11256,40540,1,PublicAdministrationAndSafety,2100,0,1,9468,46,2188,1
6918,68381,1,AccommodationAndFoodServices,2331,0,0,2241,51,7217,1
7400,85493,2,Construction,2668,0,1,8457,52,6481,1
14319,40837,2,ProfessionalScientificAndTechnicalServices,2646,0,1,2604,48,14248,1
3397,39855,2,OtherServices,2936,1,1,4711,55,13591,1
13584,89021,1,AccommodationAndFoodServices,2608,1,0,1980,57,10357,1
3301,57286,2,HealthCareAndSocialAssistance,8834,0,1,-411,48,14074,1
1460,19910,1,ServicesSectors,2985,1,0,375,36,4295,1
5723,13014,2,EducationAndTraining,2664,0,0,7236,49,10362,1
12243,40390,2,AccommodationAndFoodServices,2600,1,1,5166,62,11214,1
13264,25068,2,ArtsAndRecreation,2612,0,1,1,64,14853,1
13012,71834,2,AccommodationAndFoodServices,2619,1,1,4246,55,7179,1
9197,94770,1,Manufacturing,2606,1,1,9305,62,11159,1
12203,36550,2,Construction,5862,0,0,2965,43,10571,1
5863,22074,1,AgricultureForestryAndFishing,2619,0,0,7707,49,9317,1
12833,79429,1,AccommodationAndFoodServices,5590,1,1,7445,36,3282,1
3753,78148,2,Manufacturing,2920,0,0,2148,39,11101,1
7922,53520,1,PublicAdministrationAndSafety,2616,0,1,-519,49,5608,1
12598,96601,1,Manufacturing,2615,1,1,2082,48,3483,1
4287,41530,1,AccommodationAndFoodServices,2665,1,0,4310,35,12519,1
10909,73773,1,Construction,2996,0,1,5368,38,13014,1
13886,21393,2,Manufacturing,2219,0,0,3456,64,1104,1
2936,45404,1,PublicAdministrationAndSafety,2101,1,0,8319,59,9708,1
4408,65999,1,ElectricityGasWaterAndWasteServices,7045,1,1,4023,43,7277,1
12688,29136,2,PublicAdministrationAndSafety,2126,0,1,4997,60,2286,1
3923,5072,1,EducationAndTraining,8887,1,0,6877,36,7565,1
14144,54587,2,InformationMediaAndTelecommunications,8413,1,0,5995,60,2368,1
3239,11333,2,RetailTrade,6953,1,1,3540,60,2118,1
6413,62816,1,HealthCareAndSocialAssistance,0268,0,1,2597,46,6318,1
8957,82316,1,ProfessionalScientificAndTechnicalServices,7096,0,1,-153,42,2297,1
2955,84741,2,Construction,2686,1,1,2409,38,13355,1
3789,8796,2,Construction,0891,1,1,4241,54,6505,1
11307,47118,2,OtherServices,2674,0,0,8839,59,3278,1
14408,6510,2,ProfessionalScientificAndTechnicalServices,7382,0,0,1071,53,7626,1
6850,14715,2,ProfessionalScientificAndTechnicalServices,2619,0,0,3904,42,13483,1
12401,89066,1,HealthCareAndSocialAssistance,2920,0,1,718,43,1179,1
2730,97775,2,"Transport,PostalAndWarehousing",5658,1,1,3062,59,8062,1
9741,83334,1,ArtsAndRecreation,2616,0,0,7705,57,9210,1
14661,61312,1,ServicesSectors,2688,1,1,-758,39,5629,1
9004,88438,1,ProfessionalScientificAndTechnicalServices,2972,0,0,9449,45,3960,1
7357,48576,1,PublicAdministrationAndSafety,2970,0,1,3028,41,5316,1
4099,64132,2,Construction,2950,0,0,-89,40,11126,1
3102,35412,2,EducationAndTraining,0853,1,1,7201,64,6873,1
3628,91106,2,ServicesSectors,2787,0,1,7822,42,11475,1
5311,61003,2,ArtsAndRecreation,2944,1,0,6644,36,9022,1
1338,59034,1,EducationAndTraining,2647,1,1,1377,53,9489,1
4092,83841,2,PublicAdministrationAndSafety,0986,0,0,5958,40,7498,1
2823,8134,2,AgricultureForestryAndFishing,2958,0,1,5939,42,9507,1
9990,27129,2,ServicesSectors,2183,1,1,5087,43,11674,1
4623,23729,2,Construction,2680,0,1,-914,57,4408,1
2636,11416,1,EducationAndTraining,2982,1,1,4544,49,14863,1
7929,72671,2,AgricultureForestryAndFishing,2667,0,1,2530,45,11125,1
11131,22487,1,PublicAdministrationAndSafety,4485,1,1,6373,61,10844,1
5038,72144,2,EducationAndTraining,2956,0,0,6366,43,4524,1
10900,22360,1,RetailTrade,2624,0,0,7483,57,3724,1
5482,22136,2,EducationAndTraining,2505,1,1,8316,35,12931,1
11928,20790,1,ProfessionalScientificAndTechnicalServices,0204,1,0,1502,43,6019,1
7712,66725,2,ArtsAndRecreation,2926,1,0,9052,43,1900,1
11440,33518,1,EducationAndTraining,2615,0,1,5892,61,11020,1
5928,70386,1,InformationMediaAndTelecommunications,2920,1,1,6979,64,12083,1
8489,22267,1,InformationMediaAndTelecommunications,0945,0,1,1239,52,13474,1
11288,99867,2,RetailTrade,2950,0,1,6663,48,2021,1
7223,19185,2,AgricultureForestryAndFishing,2025,0,1,584,38,8947,1
3455,64502,2,PublicAdministrationAndSafety,2659,0,0,9967,43,4276,1
7939,94733,2,"Transport,PostalAndWarehousing",2945,1,0,6571,63,12645,1
4476,87744,2,PublicAdministrationAndSafety,4979,0,1,4115,46,8007,1
1196,88778,1,WholesaleTrade,2911,1,0,6298,51,11658,1
6549,42812,2,AgricultureForestryAndFishing,9580,1,0,1966,40,11273,1
14990,94439,2,Construction,2593,0,0,3049,60,8694,1
11862,19715,1,ElectricityGasWaterAndWasteServices,2954,0,1,9128,37,11845,1
9991,45448,1,"Transport,PostalAndWarehousing",2980,1,1,8994,56,9177,1
8811,69744,2,ElectricityGasWaterAndWasteServices,2925,1,0,4131,56,14171,1
4490,68069,1,WholesaleTrade,2976,0,1,1734,47,1943,1
6454,39409,2,RetailTrade,2801,1,1,2458,37,1014,1
12451,57606,2,ProfessionalScientificAndTechnicalServices,2821,1,1,7925,59,11881,1
4922,45324,1,InformationMediaAndTelecommunications,2634,1,1,5267,42,9270,1
9094,60658,2,AgricultureForestryAndFishing,2686,0,1,3727,41,9300,1
2777,87103,2,Construction,2217,0,0,6714,61,8547,1
11819,53960,1,RetailTrade,0237,1,1,3347,54,3704,1
9249,29020,2,HealthCareAndSocialAssistance,2389,0,0,1952,61,5084,1
11350,90525,2,ProfessionalScientificAndTechnicalServices,2908,1,0,3992,39,10303,1
10186,80627,2,Construction,2905,1,1,-162,51,7569,1
11705,94218,2,AgricultureForestryAndFishing,2656,1,1,8963,62,14981,1
1991,25843,1,ElectricityGasWaterAndWasteServices,2273,0,0,9368,39,3184,1
14394,60140,1,EducationAndTraining,2615,1,0,4151,39,6319,1
5976,36190,2,OtherServices,2393,0,1,1376,63,3773,1
14041,71476,1,RetailTrade,2630,0,1,7162,40,13127,1
6335,84762,2,ArtsAndRecreation,3791,1,1,6207,63,9616,1
14854,32039,1,AgricultureForestryAndFishing,2927,1,0,4391,59,8250,1
12366,9198,2,InformationMediaAndTelecommunications,2600,0,1,3302,41,9248,1
9604,81556,2,ElectricityGasWaterAndWasteServices,2962,1,1,433,48,13445,1
13053,43450,1,RentalHiringAndTrade,2628,1,1,2627,60,11534,1
14047,26358,2,RetailTrade,8999,0,1,7080,47,6568,1
9816,42172,1,ElectricityGasWaterAndWasteServices,2221,1,0,2535,48,12466,1
13662,14297,2,ElectricityGasWaterAndWasteServices,2619,1,0,1048,47,9507,1
2112,90305,1,EducationAndTraining,2920,0,1,5165,38,11141,1
14435,62859,1,HealthCareAndSocialAssistance,2634,1,0,-119,56,4552,1
12502,72649,2,Construction,2619,1,0,2513,41,4060,1
11665,34553,1,EducationAndTraining,0925,1,0,6336,44,1975,1
4480,53155,2,Construction,2608,0,0,9212,39,2970,1
6728,53185,2,Construction,2958,0,0,6584,60,5477,1
11058,23120,1,ProfessionalScientificAndTechnicalServices,2987,1,0,5568,60,5524,1
11289,17042,1,ElectricityGasWaterAndWasteServices,2953,1,1,7197,40,10849,1
8041,46499,2,EducationAndTraining,2850,0,0,2816,62,1265,1
9543,21249,2,OtherServices,2617,0,1,5158,36,12223,1
1149,17452,2,AgricultureForestryAndFishing,7931,0,1,7938,47,8952,1
10636,94650,1,HealthCareAndSocialAssistance,1238,0,1,2221,40,7881,1
9051,29726,1,OtherServices,4700,0,0,9262,51,7170,1
3218,28138,2,HealthCareAndSocialAssistance,2620,0,0,816,54,9899,1
10945,22071,2,ArtsAndRecreation,2218,1,0,8793,55,6501,1
7545,14205,2,ElectricityGasWaterAndWasteServices,2670,1,0,1523,35,10801,1
10447,67151,1,HealthCareAndSocialAssistance,2698,1,0,5141,63,13404,1
1728,53848,1,"Transport,PostalAndWarehousing",3151,1,0,2393,37,5292,1
4180,39845,2,ServicesSectors,2906,0,0,3111,45,6452,1
4300,18233,1,ArtsAndRecreation,2904,0,0,6298,38,3945,1
3022,69487,1,HealthCareAndSocialAssistance,2670,1,1,5109,40,9155,1
3550,13895,1,RentalHiringAndTrade,2614,0,1,897,56,5399,1
1802,75451,2,ProfessionalScientificAndTechnicalServices,2922,1,1,-486,41,11069,1
4671,17507,1,ProfessionalScientificAndTechnicalServices,5961,0,1,9698,36,1587,1
10012,94518,2,HealthCareAndSocialAssistance,2606,0,1,-933,35,4844,1
4773,93807,1,RetailTrade,2929,1,0,958,38,8415,1
11201,83317,2,AccommodationAndFoodServices,2620,0,0,4228,55,3382,1
12295,21489,1,EducationAndTraining,2675,1,1,8016,55,10747,1
12782,29094,2,RentalHiringAndTrade,2808,0,0,924,49,2032,1
4666,98546,1,ElectricityGasWaterAndWasteServices,0985,0,0,-104,42,3614,1
10252,86129,2,InformationMediaAndTelecommunications,1606,1,0,-716,60,5764,1
3971,73301,1,ServicesSectors,2091,0,0,2565,62,12112,1
9578,94932,2,EducationAndTraining,5323,0,1,1176,57,8049,1
8613,81500,2,EducationAndTraining,2907,0,1,8513,35,8493,1
2595,72638,2,RentalHiringAndTrade,2113,1,1,6602,37,10741,1
11985,47596,1,PublicAdministrationAndSafety,2857,1,1,8994,48,13381,1
1704,24341,2,HealthCareAndSocialAssistance,2695,0,1,2534,57,9215,1
9432,81539,2,ElectricityGasWaterAndWasteServices,2922,0,0,2023,46,8493,1
9251,96189,2,ServicesSectors,6228,1,1,6030,52,5537,1
3196,42612,1,"Transport,PostalAndWarehousing",2909,1,0,6923,42,8208,1
14876,46053,1,AgricultureForestryAndFishing,5092,1,1,1647,51,1390,1
9216,62897,2,RetailTrade,9052,1,1,3635,37,14700,1
6772,74859,1,"Transport,PostalAndWarehousing",2230,0,1,4803,49,8402,1
10492,25228,2,InformationMediaAndTelecommunications,9600,1,0,9186,54,8887,1
13968,94217,1,WholesaleTrade,2985,0,1,5007,46,7345,1
5843,53734,2,OtherServices,2687,1,0,8824,59,2156,1
10428,25283,1,OtherServices,2606,0,1,-38,39,10267,1
11850,93966,1,Construction,0944,0,1,328,46,5403,1
14204,31922,2,ServicesSectors,2782,1,1,-96,42,6732,1
4549,41931,2,RetailTrade,8537,0,0,9041,48,3753,1
5243,32484,1,OtherServices,2619,0,0,1342,40,7075,1
9074,77161,1,RentalHiringAndTrade,2638,0,1,1679,35,14631,1
