monthly_revenue,loanAmt,businessHistory,industry,zipCode,hasProperty,otherLoan,cash,directorAge,taxReturn,isDefault 
219829,68136,8,Construction,2971,1,1,147391,39,15498,1
121918,54965,8,Education and Training,2360,1,1,110908,29,49006,1
191251,57184,9,Retail Trade,2914,1,1,108086,29,43193,1
115863,88231,4,Health Care and Social Assistance,2177,1,1,37267,25,31545,1
65512,68843,4,Retail Trade,6971,1,1,25610,37,40422,1
108681,96403,7,Services Sectors,4955,1,1,17492,27,42305,1
132070,85355,7,Other Services,2920,1,1,92838,33,48865,1
245379,52238,8,Health Care and Social Assistance,2244,1,1,141233,38,22750,1
119791,81999,8,Health Care and Social Assistance,2920,1,1,77452,32,32075,1
216337,75691,8,Other Services,2624,1,1,146591,37,12071,1
162290,93252,5,Services Sectors,2630,1,1,67369,35,28381,1
124493,73152,7,Health Care and Social Assistance,2649,1,1,47835,29,43992,1
236368,65675,9,Services Sectors,2987,1,1,53682,25,18677,1
105027,51889,5,Services Sectors,2042,1,1,42640,36,48104,1
79170,62123,4,Education and Training,2633,1,1,118626,39,11774,1
134154,73517,6,Accommodation and Food Services,2920,1,1,105053,26,32662,1
246856,78452,9,Education and Training,3683,1,1,88285,25,21090,1
187262,58940,9,Retail Trade,2956,1,1,136839,37,39956,1
184289,79829,9,Services Sectors,0943,1,1,70234,36,41251,1
213608,66815,6,Accommodation and Food Services,2638,1,1,50373,29,47749,1
249776,67544,7,Education and Training,2109,1,1,114582,35,49970,1
146536,59102,9,Education and Training,2357,1,1,22421,31,11492,1
128491,93122,6,Health Care and Social Assistance,2966,1,1,45577,30,36157,1
96900,90321,9,Construction,1138,1,1,23646,37,17943,1
90461,68702,4,Education and Training,2905,1,1,128229,26,47936,1
152878,75305,4,Education and Training,2999,1,1,140432,28,16282,1
138501,56743,7,Other Services,0932,1,1,53048,29,49066,1
155486,51082,9,Accommodation and Food Services,8744,1,1,128248,33,40684,1
95352,84796,7,Construction,8119,1,1,86263,26,46880,1
184239,94749,7,Other Services,2932,1,1,117372,29,41718,1
82656,50877,7,Accommodation and Food Services,2055,1,1,146018,38,30863,1
202604,57651,9,Health Care and Social Assistance,2991,1,1,88169,25,16497,1
238670,73265,9,Accommodation and Food Services,9563,1,1,93730,27,40994,1
236286,90551,7,Health Care and Social Assistance,2936,1,1,69119,31,39312,1
131332,87156,8,Accommodation and Food Services,2646,1,1,45244,35,28100,1
115953,81166,5,Construction,2925,1,1,59311,31,29337,1
126105,94665,9,Education and Training,2369,1,1,57379,29,32274,1
165467,51796,7,Construction,2983,1,1,136385,37,41327,1
181265,92270,5,Construction,2951,1,1,30902,31,38513,1
98479,84489,5,Retail Trade,2966,1,1,83590,27,43829,1
195334,85613,8,Other Services,0975,1,1,81459,27,11509,1
216546,97643,5,Retail Trade,2914,1,1,89799,38,14455,1
137308,73562,4,Health Care and Social Assistance,2930,1,1,141532,30,27482,1
113753,53879,4,Accommodation and Food Services,2644,1,1,33752,39,34594,1
182214,58930,6,Other Services,2983,1,1,123709,32,21316,1
186906,97493,4,Education and Training,2373,1,1,117808,28,41104,1
139208,60962,4,Retail Trade,2604,1,1,32601,31,12304,1
200350,62765,4,Education and Training,2342,1,1,53570,35,12634,1
153450,61713,6,Other Services,2996,1,1,81342,30,37625,1
145986,84372,4,Health Care and Social Assistance,2929,1,1,63021,36,40788,1
243129,91277,5,Health Care and Social Assistance,2657,1,1,56949,39,22456,1
132924,90163,6,Health Care and Social Assistance,9599,1,1,27102,38,10981,1
92682,95852,9,Construction,2920,1,1,72776,36,41523,1
215781,69437,4,Services Sectors,1779,1,1,73860,27,30702,1
104432,54392,9,Other Services,2966,1,1,126250,33,37297,1
105819,56961,9,Education and Training,2611,1,1,86187,28,24580,1
178343,76565,7,Retail Trade,2634,1,1,84301,26,45256,1
127583,58866,4,Education and Training,6634,1,1,18638,38,45464,1
91506,74537,4,Education and Training,2912,1,1,115506,25,34788,1
65777,78317,9,Retail Trade,2920,1,1,25374,25,16308,1
226189,77585,9,Other Services,2010,1,1,116056,29,39584,1
110008,89241,9,Accommodation and Food Services,7750,1,1,48721,39,21882,1
206614,72530,7,Education and Training,2619,1,1,104698,35,27110,1
93529,67822,5,Construction,2975,1,1,111780,32,49781,1
219789,81825,4,Accommodation and Food Services,4241,1,1,54472,30,35811,1
238618,68705,5,Accommodation and Food Services,2608,1,1,50786,37,36377,1
119527,65456,5,Education and Training,2675,1,1,142912,37,33536,1
225938,56613,8,Services Sectors,2972,1,1,122802,37,37147,1
198058,59269,7,Accommodation and Food Services,2196,1,1,131286,26,26834,1
208347,75604,4,Education and Training,2946,1,1,55988,32,17976,1
213075,79312,4,Construction,2692,1,1,107905,34,12973,1
247455,54013,6,Construction,2619,1,1,130543,27,10313,1
161134,75987,9,Health Care and Social Assistance,2620,1,1,96730,29,37659,1
189425,80369,8,Construction,4172,1,1,141013,25,33711,1
241723,88596,5,Services Sectors,2921,1,1,18547,30,34373,1
248571,79698,4,Construction,2974,1,1,109252,33,34720,1
111927,61548,8,Construction,2611,1,1,69039,32,28639,1
175883,87672,9,Accommodation and Food Services,2690,1,1,66845,39,22012,1
123709,50201,5,Retail Trade,2961,1,1,129422,26,18838,1
152501,88050,6,Retail Trade,2637,1,1,123629,27,43047,1
157115,71073,8,Construction,2900,1,1,95249,33,48366,1
239932,50493,4,Construction,2647,1,1,72649,27,12169,1
78619,56369,5,Services Sectors,2909,1,1,146241,38,33948,1
191400,50366,4,Services Sectors,0202,1,1,120148,34,47906,1
146613,56607,9,Education and Training,2608,1,1,48207,37,26600,1
249317,73508,7,Retail Trade,2529,1,1,74523,35,21461,1
219969,70632,8,Other Services,0828,1,1,114080,37,39203,1
139376,61077,9,Other Services,6496,1,1,80604,26,24490,1
117946,93518,4,Accommodation and Food Services,7728,1,1,73484,38,12632,1
174361,59867,8,Retail Trade,2909,1,1,114928,34,33332,1
192801,64595,9,Accommodation and Food Services,4747,1,1,146382,31,20334,1
232717,82795,9,Education and Training,2822,1,1,83703,38,46222,1
73985,74876,8,Health Care and Social Assistance,2603,1,1,98439,37,28847,1
236522,79388,9,Other Services,2682,1,1,116688,30,19375,1
69387,55496,6,Retail Trade,2112,1,1,21119,38,25941,1
172582,50877,8,Construction,2886,1,1,121003,33,21213,1
191304,70346,4,Education and Training,2971,1,1,61575,27,15238,1
222855,65089,4,Construction,5636,1,1,99477,28,19846,1
212754,51497,7,Health Care and Social Assistance,2751,1,1,18573,25,36936,1
130471,60891,9,Health Care and Social Assistance,2622,1,1,114782,37,49818,1
231176,58049,8,Education and Training,2669,1,1,88641,39,48164,1
223205,97032,4,Retail Trade,0296,1,1,28757,30,11067,1
233571,65234,7,Accommodation and Food Services,3100,1,1,98456,30,46589,1
241791,75699,6,Accommodation and Food Services,7442,1,1,130588,39,16718,1
218731,90508,8,Education and Training,2974,1,1,16407,30,15207,1
150744,72678,7,Accommodation and Food Services,3932,1,1,29241,32,46742,1
224463,96445,6,Retail Trade,2603,1,1,121728,39,21081,1
110504,66874,8,Retail Trade,2471,1,1,47862,28,26440,1
76579,89409,5,Retail Trade,2690,1,1,19919,29,45713,1
101727,63304,6,Construction,5866,1,1,145628,34,27796,1
226738,98384,6,Construction,3121,1,1,73520,37,35074,1
213846,83558,8,Accommodation and Food Services,7946,1,1,47585,31,47969,1
142294,97498,6,Other Services,2876,1,1,73395,30,32110,1
118704,78349,9,Education and Training,9285,1,1,125990,30,30787,1
182535,62012,5,Accommodation and Food Services,2628,1,1,23620,39,16250,1
165118,89168,7,Other Services,2924,1,1,86118,39,27419,1
159394,81865,6,Education and Training,2018,1,1,79393,39,39032,1
217728,69359,5,Services Sectors,2662,1,1,39969,35,15192,1
191389,94432,5,Retail Trade,2934,1,1,43306,39,39614,1
100245,97820,4,Education and Training,2967,1,1,118645,37,30533,1
169956,53810,8,Accommodation and Food Services,1429,1,1,85429,34,26712,1
246445,98786,8,Other Services,2614,1,1,15213,33,29067,1
199666,93228,7,Accommodation and Food Services,8803,1,1,61571,29,14849,1
149828,92830,8,Education and Training,6807,1,1,69928,37,30023,1
180245,92422,4,Services Sectors,2709,1,1,52924,37,44664,1
219108,97304,6,Retail Trade,0270,1,1,89118,37,45484,1
175774,72809,9,Retail Trade,2920,1,1,23401,37,28114,1
156369,79201,6,Retail Trade,6591,1,1,91140,36,16000,1
247410,62059,6,Other Services,0948,1,1,116318,28,33219,1
136612,90340,7,Services Sectors,7474,1,1,100615,39,48225,1
175331,93868,9,Accommodation and Food Services,2937,1,1,97590,31,22121,1
70830,84627,7,Health Care and Social Assistance,2885,1,1,124510,29,28077,1
239663,89878,8,Retail Trade,8372,1,1,61501,31,33567,1
178655,73581,5,Health Care and Social Assistance,9989,1,1,102846,26,40532,1
171580,89459,4,Construction,2142,1,1,68871,33,21359,1
121418,83221,6,Education and Training,0903,1,1,46119,32,19548,1
245933,53737,9,Accommodation and Food Services,2619,1,1,66492,26,42978,1
216322,87396,8,Accommodation and Food Services,4984,1,1,148293,27,45446,1
239886,90429,5,Accommodation and Food Services,2947,1,1,128559,32,28947,1
210641,68335,9,Construction,1319,1,1,124131,38,45289,1
107482,61421,5,Health Care and Social Assistance,2990,1,1,135959,32,28083,1
90376,69868,4,Other Services,2619,1,1,131847,38,29446,1
66063,59303,9,Education and Training,2213,1,1,48068,30,22209,1
170049,80415,8,Services Sectors,2941,1,1,87261,28,16576,1
244337,50235,9,Education and Training,2691,1,1,126452,28,43870,1
131332,86853,8,Services Sectors,2261,1,1,125968,30,45998,1
213837,90018,5,Education and Training,0837,1,1,80836,29,43995,1
183975,71022,6,Services Sectors,0296,1,1,98019,31,25224,1
135685,78839,5,Retail Trade,2920,1,1,115827,38,16280,1
213919,79958,4,Accommodation and Food Services,2463,1,1,89336,38,10250,1
125705,58923,7,Other Services,2860,1,1,98993,34,32357,1
108762,91589,6,Accommodation and Food Services,9981,1,1,132662,26,25464,1
136853,90724,9,Health Care and Social Assistance,2909,1,1,85090,37,29260,1
118976,93271,5,Other Services,2926,1,1,80449,33,22486,1
133830,61571,8,Health Care and Social Assistance,2661,1,1,36754,25,39362,1
109590,92414,7,Other Services,9368,1,1,133694,25,44585,1
156599,64146,9,Education and Training,2704,1,1,84926,29,49592,1
184521,55643,6,Services Sectors,2382,1,1,63777,26,43518,1
124203,67785,6,Construction,2946,1,1,20326,27,40425,1
205490,82392,7,Retail Trade,2416,1,1,47739,30,16550,1
99473,94862,8,Education and Training,2697,1,1,61178,37,42649,1
205064,80424,6,Education and Training,2325,1,1,53570,36,46986,1
206198,82725,4,Education and Training,2395,1,1,21235,35,21353,1
230356,98081,7,Health Care and Social Assistance,2619,1,1,46814,27,26614,1
85350,84996,9,Accommodation and Food Services,6861,1,1,40193,36,17840,1
185834,78627,6,Retail Trade,2680,1,1,93671,39,43567,1
141061,95724,4,Retail Trade,2673,1,1,122346,29,12917,1
211084,67869,5,Health Care and Social Assistance,1640,1,1,138863,25,40947,1
219732,84182,4,Services Sectors,2224,1,1,78421,32,27967,1
205713,53922,4,Services Sectors,2748,1,1,39237,27,46313,1
84962,68560,7,Other Services,2107,1,1,77388,31,46773,1
213983,73944,4,Construction,2406,1,1,72294,34,47812,1
234341,60300,9,Retail Trade,2977,1,1,81147,27,39814,1
72671,56669,8,Retail Trade,2382,1,1,109893,36,44996,1
73329,82191,5,Retail Trade,7924,1,1,121075,37,25588,1
160753,83147,9,Construction,2661,1,1,69691,33,23085,1
161866,90889,5,Services Sectors,2780,1,1,107978,36,17885,1
235695,91962,5,Other Services,2923,1,1,50737,33,25869,1
231140,77223,7,Services Sectors,0841,1,1,62670,35,19806,1
110545,51052,5,Accommodation and Food Services,2657,1,1,67456,27,29182,1
74609,84666,9,Accommodation and Food Services,2635,1,1,135583,35,13046,1
204459,94285,7,Health Care and Social Assistance,2663,1,1,136576,38,27806,1
134902,65815,6,Services Sectors,2650,1,1,111512,29,43698,1
73193,93955,4,Accommodation and Food Services,2995,1,1,55820,29,25917,1
189712,63157,6,Construction,2678,1,1,26278,28,12435,1
247039,83126,8,Accommodation and Food Services,2985,1,1,21321,39,21523,1
223583,59559,7,Accommodation and Food Services,2991,1,1,111271,36,33419,1
113076,95347,4,Retail Trade,3322,1,1,136356,26,43077,1
206283,98927,9,Other Services,2994,1,1,111627,29,24367,1
244733,90009,7,Health Care and Social Assistance,2592,1,1,90113,37,27329,1
236474,55362,8,Construction,0943,1,1,82562,31,30367,1
178897,54816,9,Accommodation and Food Services,2646,1,1,49398,32,18996,1
217692,74184,9,Accommodation and Food Services,2678,1,1,83328,34,11591,1
153966,63456,9,Education and Training,5742,1,1,36861,39,34602,1
166357,94296,9,Accommodation and Food Services,6841,1,1,104043,36,34227,1
100081,68905,6,Retail Trade,0217,1,1,99849,33,37955,1
173585,74558,7,Education and Training,0954,1,1,37240,36,20299,1
203620,64353,5,Accommodation and Food Services,2619,1,1,90900,30,24881,1
100585,98922,4,Accommodation and Food Services,0272,1,1,110439,37,10450,1
113805,87152,6,Services Sectors,6455,1,1,91062,27,37020,1
175744,66588,9,Accommodation and Food Services,0829,1,1,57458,28,43883,1
185301,80283,7,Education and Training,7425,1,1,27723,26,26684,1
178897,72295,6,Accommodation and Food Services,2901,1,1,92398,34,14118,1
125607,58733,5,Retail Trade,4738,1,1,55444,38,11097,1
118638,84513,4,Construction,2988,1,1,77702,36,43193,1
244411,81306,5,Construction,2965,1,1,16361,34,39217,1
67390,75107,4,Retail Trade,2918,1,1,105963,35,44952,1
243334,68987,9,Accommodation and Food Services,2986,1,1,94326,38,46960,1
118727,91184,6,Retail Trade,2920,1,1,111143,31,16384,1
185294,66148,6,Other Services,2601,1,1,118154,25,44232,1
66445,53664,5,Services Sectors,2639,1,1,47806,25,46847,1
160352,87557,4,Health Care and Social Assistance,2672,1,1,41775,30,10182,1
176559,83954,4,Construction,2920,1,1,120413,32,16777,1
108834,95518,5,Accommodation and Food Services,5622,1,1,60114,32,35887,1
233786,94678,5,Other Services,2979,1,1,118878,33,28080,1
148307,85092,4,Construction,2476,1,1,118789,39,10167,1
108534,93170,8,Services Sectors,2920,1,1,119266,27,26988,1
155125,54808,8,Construction,2118,1,1,32735,26,34415,1
85598,57965,4,Other Services,2962,1,1,67920,39,43952,1
154683,63447,5,Construction,2619,1,1,78942,32,27416,1
139318,85606,8,Retail Trade,1240,1,1,35216,31,22619,1
84152,92792,8,Retail Trade,8832,1,1,58326,31,25842,1
120527,88455,4,Retail Trade,2974,1,1,125462,33,17363,1
236739,77217,5,Other Services,2033,1,1,121666,34,35009,1
90986,69228,4,Education and Training,2994,1,1,101079,39,32478,1
207483,56636,5,Education and Training,0230,1,1,31234,26,32858,1
176182,85319,5,Education and Training,1735,1,1,139475,35,41802,1
210758,87086,9,Other Services,2920,1,1,99129,36,14808,1
174314,54340,8,Services Sectors,2675,1,1,103242,38,31046,1
105806,99442,9,Construction,2937,1,1,20790,30,42573,1
245042,62251,7,Retail Trade,8746,1,1,87580,25,30267,1
214155,73864,5,Construction,2358,1,1,82369,35,24085,1
246411,88956,5,Services Sectors,2054,1,1,115489,37,37760,1
219813,96856,4,Other Services,0801,1,1,71511,31,24844,1
110759,53464,5,Retail Trade,2942,1,1,139298,28,11113,1
118455,70913,4,Construction,2855,1,1,74045,31,35846,1
98982,91500,9,Services Sectors,2277,1,1,124743,33,35601,1
121709,50488,5,Retail Trade,6434,1,1,25348,28,20592,1
83651,75727,4,Other Services,2673,1,1,112261,29,20063,1
240835,78275,4,Retail Trade,2974,1,1,100561,33,17352,1
163806,85632,6,Health Care and Social Assistance,2677,1,1,84228,34,41701,1
144499,68489,9,Health Care and Social Assistance,2697,1,1,135396,35,22362,1
157093,76351,8,Services Sectors,2626,1,1,146837,26,32707,1
98120,69226,6,Other Services,2380,1,1,47758,39,24918,1
106219,78960,7,Retail Trade,2916,1,1,117573,26,34328,1
80377,52216,5,Retail Trade,2920,1,1,18407,26,28038,1
155463,54138,7,Services Sectors,0214,1,1,145353,29,16790,1
88968,86697,5,Services Sectors,4406,1,1,123886,26,47141,1
90248,68192,6,Other Services,2605,1,1,113311,27,40708,1
224500,50360,8,Construction,2656,1,1,69748,28,29230,1
84750,72669,6,Accommodation and Food Services,2236,1,1,119880,27,45625,1
146210,92366,8,Health Care and Social Assistance,2920,1,1,135838,34,36387,1
180944,83486,8,Construction,2525,1,1,129526,37,25016,1
223435,67630,8,Education and Training,2990,1,1,94639,33,31588,1
163476,78911,7,Health Care and Social Assistance,2664,1,1,135707,39,33277,1
155231,77525,7,Health Care and Social Assistance,2625,1,1,78672,30,49132,1
165548,67004,7,Retail Trade,0899,1,1,35932,25,15458,1
159561,92619,7,Accommodation and Food Services,2998,1,1,39504,36,43199,1
147040,81111,7,Accommodation and Food Services,2958,1,1,83006,28,39388,1
196652,56634,4,Accommodation and Food Services,2960,1,1,108377,39,48036,1
234491,91944,9,Education and Training,4020,1,1,113946,30,12463,1
93899,57149,8,Other Services,2645,1,1,68363,38,11221,1
132279,51580,6,Health Care and Social Assistance,7634,1,1,116252,33,29361,1
243782,89273,5,Construction,2629,1,1,126256,39,39088,1
180136,96464,8,Health Care and Social Assistance,2920,1,1,108050,29,20688,1
219931,62305,6,Health Care and Social Assistance,2901,1,1,26928,30,23514,1
197362,91312,8,Education and Training,2544,1,1,128234,34,16626,1
205822,95475,5,Health Care and Social Assistance,2896,1,1,103708,25,15282,1
228852,80299,5,Health Care and Social Assistance,7254,1,1,59517,30,12939,1
226212,57412,8,Health Care and Social Assistance,0814,1,1,87596,32,40584,1
179580,98386,7,Construction,2987,1,1,146748,28,20453,1
130221,80580,5,Construction,2408,1,1,105464,29,46894,1
83150,62351,9,Services Sectors,2620,1,1,27976,34,26539,1
96207,67281,6,Education and Training,2884,1,1,145490,39,16335,1
215990,83948,5,Construction,4852,1,1,34721,26,26042,1
155572,65710,8,Retail Trade,2614,1,1,71544,39,14491,1
206058,88106,8,Health Care and Social Assistance,2940,1,1,56604,37,44081,1
232212,63899,4,Education and Training,2616,1,1,18502,31,47196,1
155278,65942,8,Accommodation and Food Services,2653,1,1,123919,26,47689,1
177044,70128,7,Services Sectors,2629,1,1,72850,34,12125,1
244434,96762,8,Retail Trade,2693,1,1,89879,25,37221,1
154621,70975,4,Other Services,2634,1,1,78800,27,24151,1
133921,62340,4,Services Sectors,2699,1,1,103121,36,37501,1
183090,69266,6,Construction,2932,1,1,23506,27,26696,1
176501,93811,8,Retail Trade,2976,1,1,78235,30,48352,1
156813,68984,5,Health Care and Social Assistance,2652,1,1,69419,35,18334,1
130010,78035,7,Services Sectors,2117,1,1,93058,26,26223,1
154338,71884,4,Services Sectors,2402,1,1,123014,38,48588,1
168145,58683,5,Education and Training,2999,1,1,60761,39,35128,1
221832,86137,8,Retail Trade,2996,1,1,27620,25,26708,1
121856,98275,9,Services Sectors,2829,1,1,19725,36,29236,1
247211,93983,5,Construction,1940,1,1,139943,27,27886,1
214547,74072,5,Construction,2621,1,1,107178,30,23128,1
185459,53266,8,Other Services,8268,1,1,32207,35,40973,1
211925,88443,9,Retail Trade,2689,1,1,56361,31,47776,1
213825,94430,8,Other Services,2619,1,1,116491,25,15781,1
151549,60164,9,Accommodation and Food Services,2629,1,1,137490,34,38214,1
139505,60717,9,Education and Training,2619,1,1,34821,37,23958,1
213019,55978,8,Other Services,2920,1,1,81615,27,22374,1
231475,69508,4,Accommodation and Food Services,0280,1,1,97228,33,41374,1
177580,92110,8,Retail Trade,8916,1,1,137542,38,37684,1
188397,74125,8,Accommodation and Food Services,3698,1,1,138918,26,44120,1
101737,56905,5,Retail Trade,2626,1,1,15811,29,35876,1
112468,65760,6,Accommodation and Food Services,9214,1,1,88263,38,47288,1
84375,60782,4,Other Services,8696,1,1,33445,28,17227,1
151406,53406,6,Accommodation and Food Services,2968,1,1,108235,27,16830,1
214586,99486,9,Health Care and Social Assistance,2674,1,1,19073,33,26023,1
134907,65412,5,Other Services,2655,1,1,88982,35,13656,1
143376,82602,6,Construction,2894,1,1,114210,33,24603,1
178386,63649,7,Construction,2619,1,1,43449,26,24693,1
113577,72859,4,Education and Training,2542,1,1,145174,36,35985,1
95529,76939,5,Health Care and Social Assistance,3544,1,1,130998,36,18347,1
216367,82693,7,Services Sectors,0987,1,1,137869,34,13255,1
215241,70893,5,Other Services,2580,1,1,111565,29,34910,1
75165,65376,8,Services Sectors,2958,1,1,140250,39,36598,1
236583,71410,4,Education and Training,2664,1,1,130836,35,40798,1
105034,68901,8,Retail Trade,2934,1,1,127166,27,49334,1
188055,66243,4,Construction,2695,1,1,61874,29,28776,1
150200,83970,9,Accommodation and Food Services,2688,1,1,37731,33,23067,1
239486,88627,6,Construction,2800,1,1,103961,32,31372,1
221406,73298,6,Accommodation and Food Services,0828,1,1,38620,33,42388,1
240482,62348,6,Construction,2942,1,1,75196,27,33977,1
72348,60172,9,Retail Trade,2633,1,1,84763,30,27504,1
70724,61310,5,Construction,2616,1,1,92986,30,12891,1
145764,67081,7,Retail Trade,5776,1,1,134819,28,18132,1
155853,50184,7,Services Sectors,2205,1,1,26116,37,20439,1
71892,71417,8,Construction,0886,1,1,17860,34,16640,1
203761,72567,7,Health Care and Social Assistance,2907,1,1,102474,32,26391,1
112637,96018,6,Other Services,2979,1,1,39842,35,15692,1
93857,62884,9,Retail Trade,2909,1,1,56257,30,13538,1
189384,85082,7,Accommodation and Food Services,2943,1,1,54405,29,46863,1
73698,50314,5,Other Services,2989,1,1,43378,26,47132,1
150611,87824,9,Accommodation and Food Services,8720,1,1,144347,30,10747,1
169508,93077,7,Accommodation and Food Services,2612,1,1,34764,28,45411,1
80116,93541,6,Health Care and Social Assistance,0955,1,1,148725,26,30541,1
156716,63424,5,Services Sectors,2854,1,1,136262,27,19897,1
99619,71043,9,Services Sectors,9710,1,1,87272,35,47361,1
187279,70562,8,Services Sectors,2971,1,1,23889,38,45493,1
120541,77364,5,Other Services,8322,1,1,56753,29,23483,1
133911,94658,7,Retail Trade,2624,1,1,86943,28,22544,1
188955,81612,8,Other Services,2919,1,1,60141,32,49249,1
149632,62428,9,Services Sectors,0254,1,1,25836,36,28047,1
233909,50336,9,Retail Trade,5204,1,1,68173,39,17864,1
192992,88373,9,Education and Training,2653,1,1,47282,38,34603,1
113159,80568,7,Retail Trade,2694,1,1,47399,38,16286,1
151538,89471,7,Education and Training,2330,1,1,49667,25,46437,1
208320,58730,4,Other Services,0291,1,1,31651,33,34247,1
203555,88479,4,Construction,2905,1,1,54384,30,31062,1
158287,60550,4,Education and Training,2674,1,1,36372,37,44927,1
210685,73803,4,Education and Training,2605,1,1,138770,37,13583,1
93418,96158,8,Services Sectors,2922,1,1,69881,30,40620,1
162804,64235,9,Accommodation and Food Services,2666,1,1,64348,36,43815,1
147076,70152,9,Health Care and Social Assistance,2568,1,1,62362,28,19320,1
74788,80386,5,Retail Trade,2856,1,1,134106,39,45431,1
143061,77886,6,Retail Trade,2039,1,1,121918,34,28993,1
91774,75767,5,Accommodation and Food Services,2621,1,1,64544,32,14762,1
172010,99868,6,Education and Training,2991,1,1,30862,39,22947,1
146945,94005,5,Accommodation and Food Services,2839,1,1,21932,26,44555,1
100572,70807,8,Accommodation and Food Services,3225,1,1,134741,31,34431,1
179943,63894,4,Education and Training,2621,1,1,70659,38,10153,1
91166,92385,7,Other Services,2179,1,1,140746,26,47624,1
183148,85211,7,Health Care and Social Assistance,2946,1,1,146088,27,33234,1
123533,71720,9,Services Sectors,2922,1,1,116876,26,30476,1
98202,94370,9,Accommodation and Food Services,2672,1,1,108593,29,24922,1
134593,93777,5,Health Care and Social Assistance,2651,1,1,118906,27,16683,1
182066,81832,6,Accommodation and Food Services,2242,1,1,132164,39,22009,1
105819,88740,8,Construction,7656,1,1,19796,27,13362,1
81085,90285,8,Retail Trade,2641,1,1,58992,37,16487,1
209039,76149,7,Education and Training,0941,1,1,47027,28,26538,1
117937,81579,6,Accommodation and Food Services,2824,1,1,120132,35,19416,1
192254,74429,5,Retail Trade,2637,1,1,86060,25,10600,1
188213,68226,8,Health Care and Social Assistance,2948,1,1,141629,38,48078,1
182405,80122,7,Construction,2176,1,1,69426,36,16769,1
67752,59185,9,Other Services,2652,1,1,110368,39,11189,1
120867,57599,9,Other Services,2923,1,1,121821,30,47016,1
200398,79025,4,Health Care and Social Assistance,2980,1,1,148234,28,16943,1
135852,74664,7,Health Care and Social Assistance,2656,1,1,85287,34,41754,1
226228,55201,8,Accommodation and Food Services,2974,1,1,20876,28,38977,1
235280,88471,8,Education and Training,2686,1,1,108121,32,36037,1
134982,62171,7,Services Sectors,2662,1,1,84557,37,38677,1
199751,82389,5,Retail Trade,6005,1,1,43517,34,22497,1
100628,55950,4,Other Services,2619,1,1,72108,30,21064,1
97072,67732,5,Services Sectors,2207,1,1,66944,36,17494,1
65134,90625,9,Other Services,2292,1,1,29028,36,27983,1
146759,60803,8,Services Sectors,2305,1,1,48061,33,22381,1
78737,60200,7,Accommodation and Food Services,7847,1,1,146495,28,37084,1
131682,58965,7,Other Services,6625,1,1,53893,26,23929,1
180372,50533,4,Construction,2619,1,1,94711,36,27840,1
154500,70537,6,Health Care and Social Assistance,2920,1,1,83616,32,18333,1
163025,60025,6,Services Sectors,2920,1,1,107634,32,37312,1
127340,57405,6,Retail Trade,2611,1,1,114883,34,42463,1
119368,60107,7,Construction,2921,1,1,75873,37,39753,1
148908,85352,5,Education and Training,2656,1,1,96372,37,49266,1
147243,75765,5,Health Care and Social Assistance,2910,1,1,101704,35,39790,1
131196,79787,8,Other Services,2765,1,1,78053,37,46445,1
243620,64675,5,Education and Training,2898,1,1,127501,37,13676,1
236533,58666,9,Construction,2640,1,1,65655,27,40308,1
220626,63540,5,Health Care and Social Assistance,2688,1,1,116286,38,16438,1
196947,95473,7,Construction,2628,1,1,55153,32,19233,1
118879,91531,5,Other Services,4362,1,1,68457,27,45801,1
187830,95363,9,Accommodation and Food Services,3958,1,1,99810,32,32731,1
106377,56856,6,Accommodation and Food Services,5151,1,1,43180,29,13608,1
123595,83961,6,Accommodation and Food Services,2259,1,1,99732,31,36796,1
233943,80955,9,Health Care and Social Assistance,2622,1,1,73880,36,31904,1
215814,90217,6,Services Sectors,5613,1,1,23824,26,27432,1
155639,72426,8,Services Sectors,2493,1,1,101633,25,47687,1
222784,75706,5,Services Sectors,2920,1,1,107591,31,44722,1
188976,72001,6,Construction,2674,1,1,133515,26,32498,1
241136,93054,7,Education and Training,2663,1,1,56129,38,23361,1
205451,54622,5,Education and Training,2456,1,1,143497,25,15215,1
245247,52790,4,Health Care and Social Assistance,2685,1,1,68845,39,11068,1
207196,62075,9,Education and Training,4935,1,1,53855,28,34017,1
200054,69827,8,Education and Training,6384,1,1,81164,38,12770,1
143456,95693,5,Education and Training,6577,1,1,15684,29,21254,1
94746,75945,9,Education and Training,2853,1,1,95665,29,29858,1
154619,50765,8,Education and Training,4742,1,1,33440,29,25101,1
113433,60704,5,Retail Trade,7122,1,1,41589,32,45069,1
151113,95072,9,Services Sectors,5498,1,1,52297,38,23298,1
95117,92914,4,Retail Trade,2985,1,1,43440,35,35597,1
66985,66059,4,Services Sectors,2885,1,1,118263,30,20899,1
223369,93916,9,Health Care and Social Assistance,6907,1,1,100707,26,47361,1
195421,57896,9,Health Care and Social Assistance,2692,1,1,41432,34,16427,1
225865,80948,6,Construction,2905,1,1,85879,25,12966,1
207435,78579,7,Accommodation and Food Services,4259,1,1,40392,29,19512,1
138211,72715,9,Retail Trade,8403,1,1,97977,32,32776,1
119124,82423,4,Accommodation and Food Services,2984,1,1,76235,34,18400,1
65511,62122,8,Accommodation and Food Services,8985,1,1,61470,38,11192,1
204727,79529,6,Construction,2922,1,1,39682,35,27389,1
72965,54209,8,Education and Training,2655,1,1,55707,31,10198,1
