monthly_revenue,loanAmt,businessHistory,industry,zipCode,hasProperty,otherLoan,cash,directorAge,taxReturn,isDefault
6616,50022,0,HealthCareAndSocialAssistance,2966,0,1,1169,18,-5881,0
10058,38687,0,Construction,1401,1,1,-1295,20,-5428,0
9895,36499,0,HealthCareAndSocialAssistance,2652,1,1,4523,19,-6450,0
10190,71327,0,EducationAndTraining,2383,0,1,-4428,24,-8936,0
11494,80414,0,OtherServices,1182,0,1,3589,18,-4764,0
14808,27503,0,HealthCareAndSocialAssistance,2635,0,1,710,17,-1850,0
13644,56590,0,HealthCareAndSocialAssistance,2224,1,1,-1439,22,-6987,0
14819,88467,0,EducationAndTraining,2241,1,1,-2424,23,-2822,0
14458,97800,0,AccommodationAndFoodServices,2692,1,1,4221,22,-428,0
3215,21077,0,AccommodationAndFoodServices,2694,1,1,-2565,20,-4048,0
9958,5261,0,ServicesSectors,2248,0,1,4651,21,-1153,0
8339,65901,0,Construction,8080,0,1,666,21,-5135,0
13472,14651,0,Construction,3423,0,1,-2025,20,551,0
7287,11203,0,ServicesSectors,2626,0,1,2715,18,-5579,0
5933,78445,0,ServicesSectors,2976,0,1,-4750,23,-5729,0
2174,34988,0,Construction,2612,0,1,4243,20,-723,0
13710,41664,0,EducationAndTraining,2607,0,1,-4693,22,-4242,0
7214,98930,0,AccommodationAndFoodServices,2181,1,1,4765,20,-9370,0
11835,31762,0,HealthCareAndSocialAssistance,2642,1,1,2565,20,-7347,0
6015,59818,0,ServicesSectors,2915,1,1,2165,23,-2877,0
2052,10247,0,AccommodationAndFoodServices,2908,0,1,-2580,24,-960,0
11367,71898,0,EducationAndTraining,2642,1,1,-500,22,231,0
9761,59405,0,AccommodationAndFoodServices,6926,0,1,-2243,23,506,0
12104,74257,0,AccommodationAndFoodServices,0202,0,1,-1400,17,-7687,0
13184,47330,0,RetailTrade,0241,1,1,-727,21,-5140,0
5718,59716,0,AccommodationAndFoodServices,2173,1,1,-3986,24,839,0
7091,33233,0,OtherServices,2690,1,1,-4277,24,-8304,0
3685,22858,0,Construction,2904,1,1,1519,21,-9788,0
7228,99122,0,Construction,2221,0,1,2547,19,-6303,0
2632,91029,0,RetailTrade,2629,0,1,-3828,21,-6361,0
9307,48437,0,Construction,9284,0,1,-866,18,-4142,0
13752,90666,0,OtherServices,2944,0,1,-1354,22,-1046,0
6170,66529,0,EducationAndTraining,2642,1,1,2938,23,-9835,0
5157,34043,0,OtherServices,4373,1,1,-1089,18,796,0
14184,93751,0,EducationAndTraining,0943,1,1,1090,19,-3833,0
12212,34241,0,EducationAndTraining,2972,1,1,-2341,17,-5901,0
13010,38723,0,EducationAndTraining,2776,0,1,-3125,22,-8471,0
9249,35772,0,RetailTrade,2927,1,1,229,20,-5406,0
8507,6632,0,EducationAndTraining,2749,1,1,-107,18,-8109,0
12747,63440,0,OtherServices,2616,0,1,3645,19,-7144,0
11743,87642,0,ServicesSectors,2689,1,1,3762,22,-9398,0
